Mmin,Mmax,RrupMin(km),RrupMax(km),Per(s),Nrecs4Avg,Larger.GMRotI50,SdevLargerGM50,Larger.GMRot_AR,SdevLargerGMAR,Larger.RotD50,SdevLargerD50,Larger.RotD100,SdevLargerD100
7,8,0,200,4,1030,1.177597477,0.115032149,1.187064801,0.133019572,1.146545437,0.095331454,0.914914313,0.078770966
7,8,0,200,4.2,1006,1.173520019,0.115100583,1.182995203,0.133192067,1.138470659,0.09616196,0.911457266,0.080319636
7,8,0,200,4.4,1006,1.176224917,0.11583719,1.18485066,0.133819103,1.141840897,0.095039437,0.910227027,0.083376634
7,8,0,200,4.6,1006,1.180715784,0.119147478,1.187291652,0.134840554,1.146012021,0.095716464,0.910191165,0.082533332
7,8,0,200,4.8,1006,1.181367002,0.119444543,1.190019576,0.136817303,1.145632601,0.096453931,0.909581608,0.084970356
7,8,0,200,5,1006,1.18632292,0.121689842,1.194949563,0.142491382,1.148160682,0.095569849,0.909709962,0.084989355
7,8,0,200,5.5,993,1.199392094,0.128539011,1.20979584,0.152463738,1.153625224,0.097003193,0.909661534,0.083935082
7,8,0,200,6,987,1.209057246,0.131026379,1.215663213,0.158173273,1.158441214,0.099154616,0.914479689,0.079998864
7,8,0,200,6.5,967,1.214272071,0.125077617,1.221121681,0.155703055,1.162898457,0.095792471,0.916696514,0.078880018
7,8,0,200,7,961,1.219917285,0.131101335,1.232455323,0.160700147,1.169125637,0.099536311,0.917309328,0.081844408
7,8,0,200,7.5,959,1.230373154,0.133994614,1.24159035,0.161740656,1.170743877,0.100970983,0.918444782,0.080452879
7,8,0,200,8,947,1.237235309,0.132866998,1.247790284,0.161957039,1.173755471,0.095887693,0.91976237,0.078511491
7,8,0,200,8.5,911,1.244841653,0.133920057,1.250504144,0.167672366,1.177145038,0.096139934,0.921346116,0.080716011
7,8,0,200,9,905,1.2505328,0.138748734,1.255963515,0.174652087,1.179805509,0.097735434,0.921457179,0.081041961
7,8,0,200,9.5,905,1.254838347,0.142181369,1.26445263,0.179312836,1.179277775,0.09846096,0.921159921,0.079875296
7,8,0,200,10,903,1.26142196,0.142243257,1.275578682,0.181419773,1.181297952,0.096076044,0.921888522,0.078784651
7,8,0,200,11,849,1.271677303,0.145883877,1.29140661,0.188753804,1.1849551,0.096047567,0.923631829,0.077877701
7,8,0,200,12,832,1.281542694,0.14959468,1.302342686,0.196951811,1.191098829,0.099613855,0.921803705,0.079039051
7,8,0,200,13,819,1.28827285,0.150030195,1.308202124,0.198887018,1.193817406,0.100103377,0.924145143,0.079296981
7,8,0,200,14,780,1.285518059,0.155155484,1.303514625,0.20261454,1.190761919,0.099509219,0.924309662,0.079494998
7,8,0,200,15,756,1.281017476,0.156403867,1.293442009,0.202587173,1.190844706,0.101617519,0.923781344,0.07950065
7,8,0,200,20,660,1.269435413,0.149468257,1.267227297,0.188124866,1.186672242,0.103461369,0.919419178,0.081814701
