"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
3,4,0,200,0.2,5415,1.16109242516191,0.11884737155142,1.1800881891029,0.161211714439138,1.13734418837499,0.0959570451740813,0.927214960542573,0.0733113120382091
3,4,0,200,0.22,5414,1.16205484342745,0.120127783982414,1.17959071760747,0.160211092040567,1.13971778606441,0.097373848495472,0.928258943303349,0.07265309374465
3,4,0,200,0.24,5412,1.16181321410229,0.121757815547451,1.17951073261579,0.160219763656582,1.1390499508714,0.0974854407156474,0.927508197490348,0.0730396339377677
3,4,0,200,0.25,5411,1.16197030116379,0.119840111408778,1.18028435351326,0.159257766440574,1.14034125620471,0.0968257616495808,0.927690076855752,0.0728773782133331
3,4,0,200,0.26,5409,1.16327353693525,0.119310633635771,1.18028238997902,0.159544641206993,1.14115437933027,0.097318659527166,0.927103656583952,0.074107748190581
3,4,0,200,0.28,5408,1.16234086356079,0.120004615558365,1.18107513651888,0.1609838990763,1.14029728713158,0.0975880139274931,0.925775265313519,0.075049076729349
3,4,0,200,0.29,5408,1.16240979158914,0.121276844959151,1.18074320466937,0.161619310585593,1.14008608819251,0.0986191726612813,0.924728467571335,0.0753244958549281
3,4,0,200,0.3,5407,1.16235052525552,0.121298117649523,1.18025280662048,0.161758836706171,1.13988878831594,0.0979322943895514,0.924202965086977,0.0761649187073862
3,4,0,200,0.32,5406,1.16288826029751,0.120367273644978,1.18075132280297,0.161250070466218,1.13984415859561,0.0974036212618918,0.924782706686108,0.0751912858363618
3,4,0,200,0.34,5403,1.16422295498745,0.120834467522928,1.18365406875204,0.162489802565275,1.14177270943823,0.0976442933116189,0.926055508135709,0.0747182091878629
3,4,0,200,0.35,5403,1.16424728433205,0.120547228246029,1.18476986840759,0.162833420384599,1.14250877224881,0.0981042206071888,0.925548745310214,0.0753453716706416
3,4,0,200,0.36,5403,1.16397838523256,0.120242424247978,1.18432682786714,0.163224145218993,1.14098123547959,0.0974961621355769,0.925030332492986,0.0754053041764141
3,4,0,200,0.38,5400,1.16475493458741,0.119871929764604,1.18465328716151,0.162534275550131,1.14156400938857,0.0964993555796355,0.924862383150155,0.0744047780244607
